(0.0, 0.0, 489.95114454608535)	(0.0, 0.0, -803.7273303328435)
(0.0, 0.0, 14.026721214512602)	(0.0, 0.0, -871.1531504485106)
(0.0, 0.0, -186.03777312318124)	(0.0, 0.0, 386.3260894872562)
(0.0, 0.0, 109.13180279705422)	(0.0, 0.0, -236.2994676247168)
(0.0, 0.0, -87.31127214993415)	(0.0, 0.0, -803.048229547166)
(0.0, 0.0, 236.53798429154898)	(0.0, 0.0, -60.3454337658952)
(0.0, 0.0, -406.22366259766403)	(0.0, 0.0, 723.4393940333961)
(0.0, 0.0, 182.20350654643698)	(0.0, 0.0, -390.70160019389596)
(0.0, 0.0, 482.46055878722217)	(0.0, 0.0, -246.94623606175574)
(0.0, 0.0, 330.0586517200652)	(0.0, 0.0, 546.7575412698693)
(0.0, 0.0, 252.6951740135752)	(0.0, 0.0, 96.76191041994919)
(0.0, 0.0, 1218.7145755066224)	(0.0, 0.0, -47.8371106415406)
(0.0, 0.0, 0.6829840679532639)	(0.0, 0.0, -280.6358939289402)
(0.0, 0.0, 285.73137196539085)	(0.0, 0.0, 708.750504588656)
(0.0, 0.0, -825.8278525445804)	(0.0, 0.0, -796.6845797899459)
(0.0, 0.0, 616.6201267717566)	(0.0, 0.0, -1160.7169325599532)
(0.0, 0.0, 1281.9681824992113)	(0.0, 0.0, 562.2824117662371)
(0.0, 0.0, 13.472385817485995)	(0.0, 0.0, -512.8915185866483)
(0.0, 0.0, 232.12615922318477)	(0.0, 0.0, 11.402915728285912)
(0.0, 0.0, 446.15557245898356)	(0.0, 0.0, 927.4078532330386)
(0.0, 0.0, 330.26257816652236)	(0.0, 0.0, 312.4760918482955)
(0.0, 0.0, -58.66187102923132)	(0.0, 0.0, -120.8398918688135)
(0.0, 0.0, 930.6082162296312)	(0.0, 0.0, -336.357192719313)
(0.0, 0.0, 218.44147878459265)	(0.0, 0.0, 442.313675953506)
(0.0, 0.0, 536.7086541757778)	(0.0, 0.0, -801.3310342297982)
(0.0, 0.0, 399.9852638450703)	(0.0, 0.0, 446.4362312716415)
(0.0, 0.0, -157.71065876775543)	(0.0, 0.0, 433.37752774382426)
(0.0, 0.0, 886.5425199836948)	(0.0, 0.0, 60.64597193258963)
(0.0, 0.0, 114.37227939634028)	(0.0, 0.0, -459.26834160602004)
(0.0, 0.0, 260.63942243909594)	(0.0, 0.0, -282.1312594075936)
(0.0, 0.0, 29.339885676669983)	(0.0, 0.0, 375.81459983420433)
(0.0, 0.0, 179.80308507850634)	(0.0, 0.0, 755.6498722928839)
(0.0, 0.0, -238.55904681482684)	(0.0, 0.0, 271.8826266726015)
(0.0, 0.0, -150.55690864395586)	(0.0, 0.0, 96.36136660867378)
(0.0, 0.0, 707.1816505893602)	(0.0, 0.0, -23.116832441921094)
(0.0, 0.0, 699.3410333231857)	(0.0, 0.0, -62.25768026370798)
(0.0, 0.0, -158.4916628772099)	(0.0, 0.0, 228.11317805218272)
(0.0, 0.0, 193.09090571709982)	(0.0, 0.0, 417.4187708758164)
(0.0, 0.0, 362.26730501063895)	(0.0, 0.0, -205.634400945449)
(0.0, 0.0, 13.935879320013857)	(0.0, 0.0, 248.25345271814984)
(0.0, 0.0, -412.3381456579059)	(0.0, 0.0, -281.33339487181325)
(0.0, 0.0, 1079.6221335617163)	(0.0, 0.0, 109.53543482935925)
(0.0, 0.0, 435.27410715524985)	(0.0, 0.0, 551.5939772263483)
(0.0, 0.0, 293.6893372789832)	(0.0, 0.0, -235.72816931255224)
(0.0, 0.0, -225.8736312291234)	(0.0, 0.0, 64.79648391942666)
(0.0, 0.0, 198.66695180677007)	(0.0, 0.0, 167.790440901945)
(0.0, 0.0, -544.6416994612555)	(0.0, 0.0, 343.91835190782075)
(0.0, 0.0, -184.44052912498665)	(0.0, 0.0, -148.74715917630127)
(0.0, 0.0, -204.67757410871923)	(0.0, 0.0, 280.6995382603198)
(0.0, 0.0, -310.31158336041705)	(0.0, 0.0, 192.7828453713953)
(0.0, 0.0, -25.71333166168134)	(0.0, 0.0, -351.62796707117525)
(0.0, 0.0, 850.0210263755334)	(0.0, 0.0, -234.2297530715175)
(0.0, 0.0, 487.7636909222085)	(0.0, 0.0, -575.952832735996)
(0.0, 0.0, -6.4834910089493505)	(0.0, 0.0, -189.32821639670823)
(0.0, 0.0, 26.741698688091176)	(0.0, 0.0, -108.57760005106151)
(0.0, 0.0, 398.2492096551972)	(0.0, 0.0, 612.2058240010041)
(0.0, 0.0, 536.3696554681559)	(0.0, 0.0, 143.8771090755652)
(0.0, 0.0, 382.7259234583233)	(0.0, 0.0, -929.4720137546908)
(0.0, 0.0, -775.0714592498052)	(0.0, 0.0, 342.3200120076107)
(0.0, 0.0, -452.440236674539)	(0.0, 0.0, -63.788120488999056)
(0.0, 0.0, 13.7868191322087)	(0.0, 0.0, -598.1534853934166)
(0.0, 0.0, -163.25522960964207)	(0.0, 0.0, 36.043350563965234)
(0.0, 0.0, -197.0324920345185)	(0.0, 0.0, 273.1497629734065)
(0.0, 0.0, -382.6148178246562)	(0.0, 0.0, -326.13871426184414)
(0.0, 0.0, 889.6413776643892)	(0.0, 0.0, 56.8873471271037)
(0.0, 0.0, 831.9236938930507)	(0.0, 0.0, 819.437104630236)
(0.0, 0.0, 99.77164919013497)	(0.0, 0.0, 67.35559935645416)
(0.0, 0.0, 551.7665179508779)	(0.0, 0.0, 481.04811204122007)
(0.0, 0.0, 292.13818700565696)	(0.0, 0.0, 323.020965617846)
(0.0, 0.0, -105.7917966779859)	(0.0, 0.0, -208.8362396574333)
(0.0, 0.0, 877.1827224769349)	(0.0, 0.0, -514.5398501358763)
(0.0, 0.0, -133.16682662010388)	(0.0, 0.0, -606.0567908405658)
(0.0, 0.0, 58.71520248387252)	(0.0, 0.0, -224.08006035153815)
(0.0, 0.0, -151.36779605909214)	(0.0, 0.0, 38.332015097487364)
(0.0, 0.0, 188.42285113099163)	(0.0, 0.0, -6.190942123445414)
(0.0, 0.0, 472.71010089416643)	(0.0, 0.0, -505.6323106984469)
(0.0, 0.0, -102.52346812260295)	(0.0, 0.0, 610.913421839598)
(0.0, 0.0, 572.8884331555062)	(0.0, 0.0, -583.2023171222265)
(0.0, 0.0, -269.7189552265659)	(0.0, 0.0, -32.84138878659331)
(0.0, 0.0, 732.376939920731)	(0.0, 0.0, -98.27429648935835)
(0.0, 0.0, 4.26225248570348)	(0.0, 0.0, 764.986509739381)
(0.0, 0.0, 370.4646642160588)	(0.0, 0.0, 275.32134057407626)
(0.0, 0.0, -122.50524999044357)	(0.0, 0.0, 175.08477497292535)
(0.0, 0.0, -767.4806185272683)	(0.0, 0.0, -288.5888886156103)
(0.0, 0.0, -56.38590954565198)	(0.0, 0.0, -352.5811498748887)
(0.0, 0.0, -176.72077783790073)	(0.0, 0.0, 65.72640340400373)
(0.0, 0.0, 306.74601363076283)	(0.0, 0.0, -265.73333295787296)
(0.0, 0.0, -192.95979111197505)	(0.0, 0.0, -206.89394768667225)
(0.0, 0.0, 227.54577850901754)	(0.0, 0.0, 831.7196320247473)
(0.0, 0.0, -81.25540086506268)	(0.0, 0.0, 288.90880230601107)
(0.0, 0.0, -86.5859792000757)	(0.0, 0.0, -5.288136606461983)
(0.0, 0.0, -601.8601479771522)	(0.0, 0.0, -324.4952049672334)
(0.0, 0.0, 913.1292549699573)	(0.0, 0.0, -526.6459362279719)
(0.0, 0.0, -229.6709197327472)	(0.0, 0.0, -326.83494283248586)
(0.0, 0.0, -64.52903580035697)	(0.0, 0.0, 177.06628969769713)
(0.0, 0.0, 681.9238202477709)	(0.0, 0.0, 263.5144474235773)
(0.0, 0.0, -785.779491825106)	(0.0, 0.0, -475.4212740315816)
(0.0, 0.0, 81.33291476515389)	(0.0, 0.0, 122.51532582501954)
(0.0, 0.0, 209.55554722609847)	(0.0, 0.0, 921.7541435168206)
(0.0, 0.0, -564.2657166179903)	(0.0, 0.0, 316.17061042774174)
(0.0, 0.0, -305.28826564245924)	(0.0, 0.0, -405.40549604586744)
(0.0, 0.0, -560.7197535145095)	(0.0, 0.0, 620.1298184729453)
(0.0, 0.0, 1133.2542863907843)	(0.0, 0.0, -434.02710081840985)
(0.0, 0.0, -740.5013050218216)	(0.0, 0.0, -397.2846683895674)
(0.0, 0.0, -575.3285131425506)	(0.0, 0.0, -564.213806696294)
(0.0, 0.0, 179.02112681172167)	(0.0, 0.0, 16.021419119437176)
(0.0, 0.0, 610.6019916203966)	(0.0, 0.0, -646.2350342938782)
(0.0, 0.0, 154.03494201824464)	(0.0, 0.0, -444.0305293443433)
(0.0, 0.0, 255.97867216002052)	(0.0, 0.0, 100.52151358185102)
(0.0, 0.0, 338.99324051984223)	(0.0, 0.0, -367.57264603968)
(0.0, 0.0, -339.8990020652233)	(0.0, 0.0, 314.0907652601125)
(0.0, 0.0, -197.71951519825578)	(0.0, 0.0, 186.58325644804503)
(0.0, 0.0, 513.408434202885)	(0.0, 0.0, -101.5712484129994)
(0.0, 0.0, -405.5455652938544)	(0.0, 0.0, -172.48082681707777)
(0.0, 0.0, 737.3218572878446)	(0.0, 0.0, -427.32708518832675)
(0.0, 0.0, -304.62486425889455)	(0.0, 0.0, 97.2754413998407)
(0.0, 0.0, 353.9121818091894)	(0.0, 0.0, -182.1844310526217)
(0.0, 0.0, -464.9183494478012)	(0.0, 0.0, 84.28988157633998)
(0.0, 0.0, -118.27994876802691)	(0.0, 0.0, 363.5382643245358)
(0.0, 0.0, 454.1899706983507)	(0.0, 0.0, -917.1239041403924)
(0.0, 0.0, -113.05461050325503)	(0.0, 0.0, -84.80481779522088)
(0.0, 0.0, -196.44638601184292)	(0.0, 0.0, 176.35626247138237)
(0.0, 0.0, -85.40315686940856)	(0.0, 0.0, -38.98125821772714)
(0.0, 0.0, -99.70308239899843)	(0.0, 0.0, 147.16446389962604)
(0.0, 0.0, 503.02288019156066)	(0.0, 0.0, -566.0180804175036)
(0.0, 0.0, 4.369480953336765)	(0.0, 0.0, -415.99883450835466)
(0.0, 0.0, -913.6537200170347)	(0.0, 0.0, -354.4266345870201)
(0.0, 0.0, 653.10945226187)	(0.0, 0.0, 137.3098101651919)
(0.0, 0.0, -124.15085866800509)	(0.0, 0.0, -794.8503727341258)
(0.0, 0.0, 443.0059962526238)	(0.0, 0.0, -660.987569185894)
(0.0, 0.0, -1.9806984864757038)	(0.0, 0.0, 53.61920940896852)
(0.0, 0.0, 908.8391514901933)	(0.0, 0.0, 303.3565011777237)
(0.0, 0.0, 330.1145101891594)	(0.0, 0.0, 357.0056920802092)
(0.0, 0.0, 1073.1494271781567)	(0.0, 0.0, 307.45082490040454)
(0.0, 0.0, -403.2047228430038)	(0.0, 0.0, -67.96650913214116)
(0.0, 0.0, -327.3562924184408)	(0.0, 0.0, -498.471783060706)
(0.0, 0.0, -450.5994854585332)	(0.0, 0.0, -385.70242400984307)
(0.0, 0.0, 31.007145547235762)	(0.0, 0.0, -97.3705732705962)
(0.0, 0.0, 603.7039622282095)	(0.0, 0.0, -66.90011917892912)
(0.0, 0.0, 686.7534227603287)	(0.0, 0.0, 60.12030415626802)
(0.0, 0.0, -323.6918393742664)	(0.0, 0.0, -656.5326552812304)
(0.0, 0.0, -35.657356763188695)	(0.0, 0.0, -268.4714443869908)
(0.0, 0.0, -64.7367209995439)	(0.0, 0.0, -371.0387359358461)
(0.0, 0.0, 316.73610831612)	(0.0, 0.0, -604.041650662633)
(0.0, 0.0, 89.62824129883343)	(0.0, 0.0, 108.32525162559826)
(0.0, 0.0, 500.03696189435374)	(0.0, 0.0, -114.27219835180603)
(0.0, 0.0, -129.96493624360292)	(0.0, 0.0, -324.38740246951704)
(0.0, 0.0, 448.46640722102217)	(0.0, 0.0, -74.73313312250144)
(0.0, 0.0, 784.4524941223727)	(0.0, 0.0, 403.040859830214)
(0.0, 0.0, 180.34846028130724)	(0.0, 0.0, -235.87224765149875)
(0.0, 0.0, 339.4071914143772)	(0.0, 0.0, 48.52951219838995)
(0.0, 0.0, 413.89343189420197)	(0.0, 0.0, -353.333849700624)
(0.0, 0.0, -12.865387790351635)	(0.0, 0.0, -185.3809139512696)
(0.0, 0.0, 333.49460487337006)	(0.0, 0.0, -515.0698247422259)
(0.0, 0.0, -819.1132801649252)	(0.0, 0.0, -729.0350255598786)
(0.0, 0.0, -968.0977300750225)	(0.0, 0.0, -181.20582354008303)
(0.0, 0.0, -45.10162520333429)	(0.0, 0.0, -410.1516815132003)
(0.0, 0.0, -168.7574208093958)	(0.0, 0.0, -766.4153648008122)
(0.0, 0.0, 1695.4973259472222)	(0.0, 0.0, 286.33914833899206)
(0.0, 0.0, 48.5635620288584)	(0.0, 0.0, 244.06709906219385)
(0.0, 0.0, 996.088861004452)	(0.0, 0.0, -92.76311006371316)
(0.0, 0.0, 178.53230887568648)	(0.0, 0.0, 6.075622150554896)
(0.0, 0.0, 597.508470161714)	(0.0, 0.0, -105.23149006731576)
(0.0, 0.0, -920.0234778029155)	(0.0, 0.0, -433.31108853136703)
(0.0, 0.0, 411.1610447482605)	(0.0, 0.0, -749.9361919485317)
(0.0, 0.0, 430.46016463529827)	(0.0, 0.0, -440.205827362947)
(0.0, 0.0, 392.4474831831672)	(0.0, 0.0, -598.9550225934099)
(0.0, 0.0, 370.5587040088623)	(0.0, 0.0, -467.6112193348699)
(0.0, 0.0, -257.95271076022834)	(0.0, 0.0, -511.4430436264883)
(0.0, 0.0, -246.46749924632564)	(0.0, 0.0, -444.1047294021614)
(0.0, 0.0, -860.6969333306372)	(0.0, 0.0, -673.3991225642917)
(0.0, 0.0, 515.6852251516115)	(0.0, 0.0, -381.30551679576524)
(0.0, 0.0, 134.45852419277062)	(0.0, 0.0, 191.93205069370478)
(0.0, 0.0, 130.18186604351408)	(0.0, 0.0, 402.4110546149494)
(0.0, 0.0, 314.53716326758376)	(0.0, 0.0, 160.64086518064752)
(0.0, 0.0, -1074.348138487533)	(0.0, 0.0, -288.7756205078439)
(0.0, 0.0, -100.66362379966921)	(0.0, 0.0, -86.84270501100133)
(0.0, 0.0, -9.378130077751837)	(0.0, 0.0, -213.25833422779883)
(0.0, 0.0, -100.34429497111383)	(0.0, 0.0, 100.69833409420832)
(0.0, 0.0, 326.58844210364174)	(0.0, 0.0, -122.82174176485849)
(0.0, 0.0, 528.3602833704005)	(0.0, 0.0, -193.74432234328285)
(0.0, 0.0, 61.57826761978052)	(0.0, 0.0, -575.1600082647179)
(0.0, 0.0, 32.26447509722381)	(0.0, 0.0, -359.32540785642993)
(0.0, 0.0, -244.79640922980624)	(0.0, 0.0, 796.0797972856875)
(0.0, 0.0, 381.7296847132815)	(0.0, 0.0, 435.8763112300027)
(0.0, 0.0, 9.980158437999291)	(0.0, 0.0, 14.045571962885004)
(0.0, 0.0, -214.59439092320937)	(0.0, 0.0, -647.4108183869405)
(0.0, 0.0, 448.27581587650184)	(0.0, 0.0, -380.08160099994956)
(0.0, 0.0, 238.25433894476535)	(0.0, 0.0, -184.39248015586443)
(0.0, 0.0, -48.14306597025263)	(0.0, 0.0, 265.11416576921425)
(0.0, 0.0, -361.046894361203)	(0.0, 0.0, 410.54424118461833)
(0.0, 0.0, 282.5415447188787)	(0.0, 0.0, -745.2826292639434)
(0.0, 0.0, -181.23529567346534)	(0.0, 0.0, -1075.672517680549)
(0.0, 0.0, 399.0496896278442)	(0.0, 0.0, -286.1603417748107)
(0.0, 0.0, -140.94450238963032)	(0.0, 0.0, 340.60847116248976)
(0.0, 0.0, 748.3461570098516)	(0.0, 0.0, -38.05895854326856)
(0.0, 0.0, 185.4822533958678)	(0.0, 0.0, -263.9324559309453)
(0.0, 0.0, 23.645439772052256)	(0.0, 0.0, 73.49022224200385)
(0.0, 0.0, -866.245463269517)	(0.0, 0.0, -843.8222970892538)
(0.0, 0.0, 18.15779867128611)	(0.0, 0.0, -618.6431391254598)
(0.0, 0.0, -496.12390409064056)	(0.0, 0.0, -432.14802764130246)
(0.0, 0.0, 496.31907461391194)	(0.0, 0.0, 178.24669812577062)
(0.0, 0.0, 283.4390271610877)	(0.0, 0.0, -980.1507509924845)
(0.0, 0.0, 269.6401721368794)	(0.0, 0.0, 365.4447666607712)
(0.0, 0.0, 414.7017045208645)	(0.0, 0.0, 350.05654471842143)
(0.0, 0.0, -1072.5700717963923)	(0.0, 0.0, -342.5898709088733)
(0.0, 0.0, -168.89746311916025)	(0.0, 0.0, -523.1406545810727)
(0.0, 0.0, -174.63644652567731)	(0.0, 0.0, -250.68296012487744)
(0.0, 0.0, -161.42499553180653)	(0.0, 0.0, -439.53218695206823)
(0.0, 0.0, -246.76088210920742)	(0.0, 0.0, 174.3928355740646)
(0.0, 0.0, 243.27326305956936)	(0.0, 0.0, 215.5874440069351)
(0.0, 0.0, 447.48820761955363)	(0.0, 0.0, 296.00855649185354)
(0.0, 0.0, 677.0079846851959)	(0.0, 0.0, 201.1871524465067)
(0.0, 0.0, 459.7881434608379)	(0.0, 0.0, -254.79167445246642)
(0.0, 0.0, 102.77263884064294)	(0.0, 0.0, -441.01462829659704)
(0.0, 0.0, 153.84718874253625)	(0.0, 0.0, -261.5677649875248)
(0.0, 0.0, -378.77492511651025)	(0.0, 0.0, -932.7691558024189)
(0.0, 0.0, 187.7252243522266)	(0.0, 0.0, 409.1177859537835)
(0.0, 0.0, -240.77189264926417)	(0.0, 0.0, 487.4403215760029)
(0.0, 0.0, -217.3688977207114)	(0.0, 0.0, 326.47359454536667)
(0.0, 0.0, -678.5112420422678)	(0.0, 0.0, -173.87503939428655)
(0.0, 0.0, 296.9333048724544)	(0.0, 0.0, 101.2637822350686)
(0.0, 0.0, 146.22506612614384)	(0.0, 0.0, -614.184752526866)
(0.0, 0.0, 38.712369854737794)	(0.0, 0.0, 462.9252864046656)
(0.0, 0.0, 410.3463235853462)	(0.0, 0.0, 648.800578883351)
(0.0, 0.0, -627.5711115203594)	(0.0, 0.0, 35.58091612014337)
(0.0, 0.0, 319.29751990190147)	(0.0, 0.0, -675.0706618044559)
(0.0, 0.0, 709.5606590792413)	(0.0, 0.0, 90.91191007620556)
(0.0, 0.0, 160.09577639208845)	(0.0, 0.0, 602.6765885452625)
(0.0, 0.0, -132.94720238018303)	(0.0, 0.0, -233.9178022275143)
(0.0, 0.0, -78.52676413893964)	(0.0, 0.0, -512.7501219272897)
(0.0, 0.0, 56.816876574378874)	(0.0, 0.0, -393.52699614075976)
(0.0, 0.0, 650.2690639558838)	(0.0, 0.0, 150.70674067507582)
(0.0, 0.0, -41.24703477614804)	(0.0, 0.0, -1096.692588151272)
(0.0, 0.0, 214.42835297113874)	(0.0, 0.0, 188.97922492245962)
(0.0, 0.0, -219.83785154325514)	(0.0, 0.0, 400.89865020048364)
(0.0, 0.0, 336.825189193879)	(0.0, 0.0, -1013.5691656140825)
(0.0, 0.0, -386.9283752393396)	(0.0, 0.0, 515.7627617696431)
(0.0, 0.0, -580.3421313017321)	(0.0, 0.0, -64.44791564070435)
(0.0, 0.0, 385.90310403638773)	(0.0, 0.0, 11.560004722075963)
(0.0, 0.0, -34.67804082610109)	(0.0, 0.0, -732.4757468612443)
(0.0, 0.0, 168.18320108484002)	(0.0, 0.0, -520.9548946839955)
(0.0, 0.0, -415.7684823946225)	(0.0, 0.0, -294.4672633596381)
(0.0, 0.0, -247.68600068375343)	(0.0, 0.0, 192.6019795969559)
(0.0, 0.0, 73.18735452889577)	(0.0, 0.0, -629.9537797615998)
(0.0, 0.0, 446.0800471660353)	(0.0, 0.0, -261.226136423906)
(0.0, 0.0, 68.58847649955528)	(0.0, 0.0, 422.29862368682785)
(0.0, 0.0, 421.54684773938936)	(0.0, 0.0, 251.0064883698164)
(0.0, 0.0, -68.3134145074436)	(0.0, 0.0, -308.81041088749606)
(0.0, 0.0, 355.41351953392353)	(0.0, 0.0, -11.206583197526335)
(0.0, 0.0, 971.710667260024)	(0.0, 0.0, 874.4900386689484)
(0.0, 0.0, 124.10705655866319)	(0.0, 0.0, 567.7064849643439)
(0.0, 0.0, -117.048985477748)	(0.0, 0.0, -283.8776654118726)
(0.0, 0.0, -448.02094628362187)	(0.0, 0.0, -550.2381960868428)
(0.0, 0.0, 362.2349764564197)	(0.0, 0.0, -703.2057414729574)
(0.0, 0.0, 266.13453703644024)	(0.0, 0.0, 626.1295477146837)
(0.0, 0.0, -661.9727708213227)	(0.0, 0.0, 641.863354049581)
(0.0, 0.0, 559.7135146345793)	(0.0, 0.0, 482.17669538381256)
(0.0, 0.0, 250.28776122754402)	(0.0, 0.0, -306.48259679297166)
(0.0, 0.0, 532.4677651187862)	(0.0, 0.0, -723.9001180956874)
(0.0, 0.0, 812.7501811035329)	(0.0, 0.0, 116.70016786328794)
(0.0, 0.0, 207.6059585159924)	(0.0, 0.0, -577.1911301921189)
(0.0, 0.0, -166.77588425625754)	(0.0, 0.0, 2.79078827957348)
(0.0, 0.0, -359.7488654336719)	(0.0, 0.0, -438.9681076407352)
(0.0, 0.0, 117.80651685025059)	(0.0, 0.0, 574.5412629471399)
(0.0, 0.0, 1324.1688540029081)	(0.0, 0.0, -1208.150992770509)
(0.0, 0.0, 45.9392049948633)	(0.0, 0.0, -23.014487478679264)
(0.0, 0.0, 464.92940306390386)	(0.0, 0.0, -2.9857822583852336)
(0.0, 0.0, 365.7759334804879)	(0.0, 0.0, 750.3848302928717)
(0.0, 0.0, 746.6254411556366)	(0.0, 0.0, -184.35590023056594)
(0.0, 0.0, 145.94759602335554)	(0.0, 0.0, 311.727889422871)
(0.0, 0.0, -71.91620337554149)	(0.0, 0.0, -475.75463756159286)
(0.0, 0.0, 112.63247186420853)	(0.0, 0.0, -148.0757665222196)
(0.0, 0.0, 228.93717075541616)	(0.0, 0.0, 537.307623138068)
(0.0, 0.0, 452.91127872896277)	(0.0, 0.0, 915.3871955227594)
(0.0, 0.0, -190.47348237318533)	(0.0, 0.0, 350.6732674282677)
(0.0, 0.0, -208.4900272281547)	(0.0, 0.0, -739.0291119418172)
(0.0, 0.0, 23.058225790602794)	(0.0, 0.0, 346.22132344094166)
(0.0, 0.0, 179.15209568055735)	(0.0, 0.0, -440.51751759900844)
(0.0, 0.0, 577.4171180086532)	(0.0, 0.0, -180.2500587376377)
(0.0, 0.0, -321.1043999350494)	(0.0, 0.0, 119.67038473198009)
(0.0, 0.0, 51.8239899813244)	(0.0, 0.0, -915.4837344402923)
(0.0, 0.0, 562.3455444543147)	(0.0, 0.0, -598.2791910993261)
(0.0, 0.0, -111.68607343423031)	(0.0, 0.0, -615.1727586146211)
(0.0, 0.0, 345.08848953333126)	(0.0, 0.0, -527.602256436087)
(0.0, 0.0, -417.4158813889541)	(0.0, 0.0, -645.3819495517272)
(0.0, 0.0, -496.97372392315725)	(0.0, 0.0, 131.16007937567466)
(0.0, 0.0, -543.4256605873046)	(0.0, 0.0, 76.49692801405693)
(0.0, 0.0, 68.26456533868087)	(0.0, 0.0, -227.54998308411595)
(0.0, 0.0, 283.6450075682628)	(0.0, 0.0, -86.27797872720365)
(0.0, 0.0, 366.48658911382904)	(0.0, 0.0, -167.1964102369176)
(0.0, 0.0, 470.0044672163424)	(0.0, 0.0, -497.8990232425182)
(0.0, 0.0, 623.3927704203836)	(0.0, 0.0, -713.9865464356756)
(0.0, 0.0, 420.1313970559397)	(0.0, 0.0, 838.7544565795374)
(0.0, 0.0, -55.334264463229175)	(0.0, 0.0, 175.17951932714888)
(0.0, 0.0, 327.11851447029323)	(0.0, 0.0, -461.2560303353417)
(0.0, 0.0, 350.5699914331028)	(0.0, 0.0, 267.406596595261)
(0.0, 0.0, 553.4543574625809)	(0.0, 0.0, 116.06453467801589)
(0.0, 0.0, 54.63258347003328)	(0.0, 0.0, -222.11223784030102)
(0.0, 0.0, -271.5865279441274)	(0.0, 0.0, -139.19939168927783)
(0.0, 0.0, 136.69539754879696)	(0.0, 0.0, 75.08327555042789)
(0.0, 0.0, 304.19965692930487)	(0.0, 0.0, 98.4594423587001)
(0.0, 0.0, -494.52685484295273)	(0.0, 0.0, -840.5548535971748)
(0.0, 0.0, 932.2788549196728)	(0.0, 0.0, 81.98342709963225)
(0.0, 0.0, 239.73294767933677)	(0.0, 0.0, -906.3714158799767)
(0.0, 0.0, 513.356446550843)	(0.0, 0.0, -788.1110207225287)
(0.0, 0.0, 157.14916033171514)	(0.0, 0.0, 529.0714985895944)
(0.0, 0.0, 413.85879149048486)	(0.0, 0.0, -159.60082681094704)
(0.0, 0.0, 135.82828652969098)	(0.0, 0.0, -657.4370722387656)
(0.0, 0.0, -284.3451825413748)	(0.0, 0.0, 113.11464149976896)
(0.0, 0.0, 304.82356789944873)	(0.0, 0.0, 64.3879599505873)
(0.0, 0.0, -153.9755307164617)	(0.0, 0.0, -135.28665648768228)
(0.0, 0.0, -393.68388147687574)	(0.0, 0.0, -270.93680238883803)
(0.0, 0.0, -165.43057327368138)	(0.0, 0.0, -118.17298761878016)
(0.0, 0.0, 219.3705605884619)	(0.0, 0.0, -725.8855170432538)
(0.0, 0.0, 395.2291499658731)	(0.0, 0.0, 34.29678573518935)
(0.0, 0.0, 483.7312114171561)	(0.0, 0.0, 30.616444268602)
(0.0, 0.0, -372.9088030394017)	(0.0, 0.0, 107.91849603704243)
(0.0, 0.0, 551.0561664435749)	(0.0, 0.0, 64.71090197580195)
(0.0, 0.0, 377.0855348697932)	(0.0, 0.0, -259.88616990156515)
(0.0, 0.0, -68.18772268859102)	(0.0, 0.0, 159.8132223310953)
(0.0, 0.0, 110.42494316096999)	(0.0, 0.0, 357.6704929217365)
(0.0, 0.0, 152.04393937805784)	(0.0, 0.0, -543.3428616272232)
(0.0, 0.0, 516.5981125404971)	(0.0, 0.0, 328.01854498496795)
(0.0, 0.0, -26.982763313950063)	(0.0, 0.0, -473.8342782637513)
(0.0, 0.0, -231.9196870763339)	(0.0, 0.0, 15.948121689429064)
(0.0, 0.0, 290.6863671978926)	(0.0, 0.0, 339.9550296939263)
(0.0, 0.0, -152.8942790897185)	(0.0, 0.0, 298.9035088448498)
(0.0, 0.0, -378.0383949910887)	(0.0, 0.0, -131.1970806111092)
(0.0, 0.0, -189.5302002339419)	(0.0, 0.0, 120.74093619486142)
(0.0, 0.0, 390.1593206430574)	(0.0, 0.0, 364.4187092305804)
(0.0, 0.0, 367.9325912908753)	(0.0, 0.0, 10.86475046097992)
(0.0, 0.0, 622.4745687709802)	(0.0, 0.0, 974.4189416522779)
(0.0, 0.0, 119.03951272875624)	(0.0, 0.0, -148.69066779181824)
(0.0, 0.0, 526.412032001395)	(0.0, 0.0, -40.74148985716671)
(0.0, 0.0, -464.2199429377414)	(0.0, 0.0, 713.0500868510961)
(0.0, 0.0, -720.8092787554998)	(0.0, 0.0, -411.0208501532482)
(0.0, 0.0, 813.1114724761321)	(0.0, 0.0, -256.6832928329444)
(0.0, 0.0, 75.40688899996854)	(0.0, 0.0, -364.387580842474)
(0.0, 0.0, 327.7657599758888)	(0.0, 0.0, 386.20221663490514)
(0.0, 0.0, -43.35599712215469)	(0.0, 0.0, -758.372940082998)
(0.0, 0.0, 783.9802984016766)	(0.0, 0.0, 322.9412457347625)
(0.0, 0.0, 783.23389421916)	(0.0, 0.0, 543.5342448205984)
(0.0, 0.0, 790.2963005893572)	(0.0, 0.0, -516.3641600490165)
(0.0, 0.0, 34.77957833420369)	(0.0, 0.0, -408.0813312925212)
(0.0, 0.0, 517.0295237337593)	(0.0, 0.0, -279.09526370516994)
(0.0, 0.0, 51.3083699679663)	(0.0, 0.0, -664.4214342770572)
(0.0, 0.0, 5.600190343083392)	(0.0, 0.0, -365.78648750040986)
(0.0, 0.0, 336.77552081444986)	(0.0, 0.0, 144.32521285667877)
(0.0, 0.0, 272.3466208972914)	(0.0, 0.0, -654.3910144609755)
